+ Processor: 1 L1 Data Cache
+                          Count          %              Cycles         %         
+ Load-Hits                137612061      87.1139        1336119542     24.4125   
+ Load-Misses:             20355831       12.8861        4136983327     75.5875   
+ Load-Total Accesses:     157967892      100            5473102869     100       

+ Store-Hits               129063498      95.9398        1290634792     53.4122   
+ Store-Misses:            5461972        4.06018        1125732793     46.5878   
+ Store-Total Accesses:    134525470      100            2416367585     100       

+ Total-Hits:              266675559      91.1732        2626754334     33.2944   
+ Total-Misses:            25817803       8.8268         5262716120     66.7056   

+ Estimated Cost:          292493362      100            7889470454     100       


+ Processor: 2 L1 Data Cache
+                          Count          %              Cycles         %         
+ Load-Hits                143414296      84.5875        1372797748     20.8565   
+ Load-Misses:             26131153       15.4125        5209315563     79.1435   
+ Load-Total Accesses:     169545449      100            6582113311     100       

+ Store-Hits               130227768      95.6781        1302277588     51.766    
+ Store-Misses:            5882492        4.32186        1213421238     48.234    
+ Store-Total Accesses:    136110260      100            2515698826     100       

+ Total-Hits:              273642064      89.5262        2675075336     29.4035   
+ Total-Misses:            32013645       10.4738        6422736801     70.5965   

+ Estimated Cost:          305655709      100            9097812137     100       


+ Processor: 3 L1 Data Cache
+                          Count          %              Cycles         %         
+ Load-Hits                143797659      84.5908        1091775818     17.3748   
+ Load-Misses:             26194450       15.4092        5191890841     82.6252   
+ Load-Total Accesses:     169992109      100            6283666659     100       

+ Store-Hits               131069854      95.8333        1034018576     47.0203   
+ Store-Misses:            5698714        4.16668        1165070352     52.9797   
+ Store-Total Accesses:    136768568      100            2199088928     100       

+ Total-Hits:              274867513      89.6032        2125794394     25.0602   
+ Total-Misses:            31893164       10.3968        6356961193     74.9398   

+ Estimated Cost:          306760677      100            8482755587     100       


Memory Stats:
Addr 	 Loads 	 Stores 	 LHIS 	 LMISS 	 SHIT 	 SMISS
0x00007f35860880ab	0	1	0	0	1	0	1
0x00007f3585db8061	1	0	1	0	0	0	1
0x00007f35860880ac	0	1	0	0	1	0	1
0x00007f3585db8062	1	0	1	0	0	0	1
0x00007f35860880ad	0	1	0	0	1	0	1
0x00007f3585db8063	1	0	1	0	0	0	1
0x00007f35860880ae	0	1	0	0	1	0	1
0x00007f3585db8064	1	0	1	0	0	0	1
0x00007f35860880af	0	1	0	0	1	0	1
0x00007f3585db8065	1	0	1	0	0	0	1
0x00007f3585db8066	1	0	1	0	0	0	1
0x00007f3585db8067	1	0	1	0	0	0	1
0x00007f3585db8068	1	0	1	0	0	0	1
0x00007f3585db8069	1	0	1	0	0	0	1
0x00007f3585db806a	1	0	1	0	0	0	1
0x00007f3585db806b	1	0	1	0	0	0	1
0x00007f3585db806c	1	0	1	0	0	0	1
0x00007f3585db806d	1	0	1	0	0	0	1
0x00007f3585db806e	1	0	1	0	0	0	1
0x00007f3585db806f	1	0	1	0	0	0	1
0x00007f3585db8070	1	0	1	0	0	0	1
0x00007f3585db8071	1	0	1	0	0	0	1
0x00007f3585db8072	1	0	1	0	0	0	1
0x00007f3585db8073	1	0	1	0	0	0	1
0x00007f3585db8074	1	0	1	0	0	0	1
0x00007f3585db8075	1	0	1	0	0	0	1
0x00007f35860880c0	0	1	0	0	1	0	1
0x00007f3585db8076	1	0	1	0	0	0	1
0x00007f3585db8077	1	0	1	0	0	0	1
0x00007f3585db8078	1	0	1	0	0	0	1
0x00007f3585db8079	1	0	1	0	0	0	1
0x00007f3585db807a	1	0	1	0	0	0	1
0x00007f3585db807b	1	0	1	0	0	0	1
0x00007f3585db807c	1	0	1	0	0	0	1
0x00007f3585db807d	1	0	1	0	0	0	1
0x00007f35860880c8	0	1	0	0	1	0	1
0x00007f3585db807e	1	0	1	0	0	0	1
0x00007f3585db807f	1	0	1	0	0	0	1
0x00007f3585db8080	1	0	1	0	0	0	1
0x00007f3585db8081	1	0	1	0	0	0	1
0x00007f3585db8082	1	0	1	0	0	0	1
0x00007f3585db8083	1	0	1	0	0	0	1
0x00007f3585db8084	1	0	1	0	0	0	1
0x00007f3585d88080	1	0	1	0	0	0	1
0x00007f3585db8085	1	0	1	0	0	0	1
0x00007f35860880d0	0	2	0	0	2	0	2
0x00007f3585db8086	1	0	1	0	0	0	1
0x00007f3585db8087	1	0	1	0	0	0	1
0x00007f3585db8088	1	0	1	0	0	0	1
0x00007f3585d88084	4	0	4	0	0	0	4
0x00007f3585db8089	1	0	1	0	0	0	1
0x00007f3585d88085	1	0	1	0	0	0	1
0x00007f3585db808a	1	0	1	0	0	0	1
0x00007f3585d88086	1	0	1	0	0	0	1
0x00007f3585db808b	1	0	1	0	0	0	1
0x00007f3585db808c	1	0	1	0	0	0	1
0x00007f3585d88088	2	0	2	0	0	0	2
0x00007f3585db808d	1	0	1	0	0	0	1
0x00007f35860880d8	0	2	0	0	2	0	2
0x00007f3585db808e	1	0	1	0	0	0	1
0x00007f3585db808f	1	0	1	0	0	0	1
0x00007f3585db8090	1	0	1	0	0	0	1
0x00007f3585db8091	1	0	1	0	0	0	1
0x00007f3585db8092	1	0	1	0	0	0	1
0x00007f3585db8093	1	0	1	0	0	0	1
0x00007f3585db8094	1	0	1	0	0	0	1
0x00007f3585db8095	1	0	1	0	0	0	1
0x00007f35860880e0	1	2	1	0	2	0	3
0x00007f3585db8096	1	0	1	0	0	0	1
0x00007f3585db8097	1	0	1	0	0	0	1
0x00007f3585db8098	1	0	1	0	0	0	1
0x00007f3585db8099	1	0	1	0	0	0	1
0x00007f3585db809a	1	0	1	0	0	0	1
0x00007f3585db809b	1	0	1	0	0	0	1
0x00007f3585db809c	1	0	1	0	0	0	1
0x00007f3585db809d	1	0	1	0	0	0	1
0x00007f35860880e8	0	2	0	0	2	0	2
0x00007f3585db809e	1	0	1	0	0	0	1
0x00007f3585db809f	1	0	1	0	0	0	1
0x00007f3585db80a0	1	0	1	0	0	0	1
0x00007f3585db80a1	1	0	1	0	0	0	1
0x00007f3585db80a2	1	0	1	0	0	0	1
0x00007f3585db80a3	1	0	1	0	0	0	1
0x00007f3585db80a4	1	0	1	0	0	0	1
0x00007f3585db80a5	1	0	1	0	0	0	1
0x00007f35860880f0	0	2	0	0	2	0	2
0x00007f3585db80a6	1	0	1	0	0	0	1
0x00007f3585db80a7	1	0	1	0	0	0	1
0x00007f3585db80a8	1	0	1	0	0	0	1
0x00007f3585db80a9	1	0	1	0	0	0	1
0x00007f3585db80aa	1	0	1	0	0	0	1
0x00007f3585db80ab	1	0	1	0	0	0	1
0x00007f3585db80ac	1	0	1	0	0	0	1
0x00007f3585db80ad	1	0	1	0	0	0	1
0x00007f35860880f8	0	2	0	0	2	0	2
0x00007f3585db80ae	1	0	1	0	0	0	1
0x00007f3585db80af	1	0	1	0	0	0	1
0x00007f3585db80b0	1	0	1	0	0	0	1
0x00007f3585db80b1	1	0	1	0	0	0	1
0x00007f3585db80b2	1	0	1	0	0	0	1
0x00007f3585db80b3	1	0	1	0	0	0	1
0x00007f3585db80b4	1	0	1	0	0	0	1
0x00007f3585d880b0	1	0	1	0	0	0	1
0x00007f3585db80b5	1	0	1	0	0	0	1
0x00007f3586088100	0	2	0	0	2	0	2
0x00007f3585db80b6	1	0	1	0	0	0	1
0x00007f3585db80b7	1	0	1	0	0	0	1
0x00007f3585db80b8	1	0	1	0	0	0	1
0x00007f3585d880b4	4	0	4	0	0	0	4
0x00007f3585db80b9	1	0	1	0	0	0	1
0x00007f3585d880b5	1	0	1	0	0	0	1
0x00007f3585db80ba	1	0	1	0	0	0	1
0x00007f3585d880b6	1	0	1	0	0	0	1
0x00007f3585db80bb	1	0	1	0	0	0	1
0x00007f3585db80bc	1	0	1	0	0	0	1
0x00007f3585d880b8	2	0	2	0	0	0	2
0x00007f3585db80bd	1	0	1	0	0	0	1
0x00007f3586088108	0	2	0	0	2	0	2
0x00007f3585db80be	1	0	1	0	0	0	1
0x00007f3586088109	0	2	0	0	2	0	2
0x00007f3585db80bf	1	0	1	0	0	0	1
0x00007f358608810a	0	1	0	0	1	0	1
0x00007f3585db80c0	1	0	1	0	0	0	1
0x00007f358608810b	0	1	0	0	1	0	1
0x00007f3585db80c1	1	0	1	0	0	0	1
0x00007f358608810c	1	1	1	0	1	0	2
0x00007f3585db80c2	1	0	1	0	0	0	1
0x00007f358608810d	0	1	0	0	1	0	1
0x00007f3585db80c3	1	0	1	0	0	0	1
0x00007f358608810e	3	1	3	0	1	0	4
0x00007f3585db80c4	1	0	1	0	0	0	1
0x00007f358608810f	0	1	0	0	1	0	1
0x00007f3585db80c5	1	0	1	0	0	0	1
0x00007f3586088110	0	1	0	0	1	0	1
0x00007f3585db80c6	1	0	1	0	0	0	1
0x00007f3586088111	1	1	1	0	1	0	2
0x00007f3585db80c7	1	0	1	0	0	0	1
0x00007f3586088112	0	1	0	0	1	0	1
0x00007f3585db80c8	1	0	1	0	0	0	1
0x00007f3586088113	0	1	0	0	1	0	1
0x00007f3585db80c9	1	0	1	0	0	0	1
0x00007f3586088114	0	1	0	0	1	0	1
0x00007f3585db80ca	1	0	1	0	0	0	1
0x00007f3586088115	0	1	0	0	1	0	1
0x00007f3585db80cb	1	0	1	0	0	0	1
0x00007f3586088116	0	1	0	0	1	0	1
0x00007f3585db80cc	1	0	1	0	0	0	1
0x00007f3586088117	0	1	0	0	1	0	1
0x00007f3585db80cd	1	0	1	0	0	0	1
0x00007f3586088118	0	1	0	0	1	0	1
0x00007f3585db80ce	1	0	1	0	0	0	1
0x00007f3586088119	1	1	1	0	1	0	2
0x00007f3585db80cf	1	0	1	0	0	0	1
0x00007f358608811a	0	1	0	0	1	0	1
0x00007f3585db80d0	1	0	1	0	0	0	1
0x00007f358608811b	0	1	0	0	1	0	1
0x00007f3585db80d1	1	0	1	0	0	0	1
0x00007f358608811c	2	1	2	0	1	0	3
0x00007f3585db80d2	1	0	1	0	0	0	1
0x00007f358608811d	0	1	0	0	1	0	1
0x00007f3585db80d3	1	0	1	0	0	0	1
0x00007f358608811e	0	1	0	0	1	0	1
0x00007f3585db80d4	1	0	1	0	0	0	1
0x00007f358608811f	0	1	0	0	1	0	1
0x00007f3585db80d5	1	0	1	0	0	0	1
0x00007f3586088120	0	1	0	0	1	0	1
0x00007f3585db80d6	1	0	1	0	0	0	1
0x00007f3586088121	0	1	0	0	1	0	1
0x00007f3585db80d7	1	0	1	0	0	0	1
0x00007f3586088122	0	1	0	0	1	0	1
0x00007f3585db80d8	1	0	1	0	0	0	1
0x00007f3586088123	0	1	0	0	1	0	1
0x00007f3585db80d9	1	0	1	0	0	0	1
0x00007f3586088124	0	1	0	0	1	0	1
0x00007f3585db80da	1	0	1	0	0	0	1
0x00007f3586088125	0	1	0	0	1	0	1
0x00007f3585db80db	1	0	1	0	0	0	1
0x00007f3586088126	0	1	0	0	1	0	1
0x00007f3585db80dc	1	0	1	0	0	0	1
0x00007f3586088127	0	1	0	0	1	0	1
0x00007f3585db80dd	1	0	1	0	0	0	1
0x00007f3586088128	0	1	0	0	1	0	1
0x00007f3585db80de	1	0	1	0	0	0	1
0x00007f3586088129	0	1	0	0	1	0	1
0x00007f3585db80df	1	0	1	0	0	0	1
0x00007f358608812a	0	1	0	0	1	0	1
0x00007f3585db80e0	1	0	1	0	0	0	1
0x00007f358608812b	0	1	0	0	1	0	1
0x00007f3585db80e1	1	0	1	0	0	0	1
0x00007f358608812c	0	1	0	0	1	0	1
0x00007f3585db80e2	1	0	1	0	0	0	1
0x00007f358608812d	0	1	0	0	1	0	1
0x00007f3585db80e3	1	0	1	0	0	0	1
0x00007f358608812e	0	1	0	0	1	0	1
0x00007f3585db80e4	1	0	1	0	0	0	1
0x00007f358608812f	0	1	0	0	1	0	1
0x00007f3585d880e0	1	0	1	0	0	0	1
0x00007f3585db80e5	1	0	1	0	0	0	1
0x00007f3586088130	0	1	0	0	1	0	1
0x00007f3585db80e6	1	0	1	0	0	0	1
0x00007f3586088131	0	1	0	0	1	0	1
0x00007f3585db80e7	1	0	1	0	0	0	1
0x00007f3586088132	0	1	0	0	1	0	1
0x00007f3585db80e8	1	0	1	0	0	0	1
0x00007f3586088133	0	1	0	0	1	0	1
0x00007f3585d880e4	41	0	41	0	0	0	41
0x00007f3585db80e9	1	0	1	0	0	0	1
0x00007f3586088134	0	1	0	0	1	0	1
0x00007f3585d880e5	1	0	1	0	0	0	1
0x00007f3585db80ea	1	0	1	0	0	0	1
0x00007f3586088135	0	1	0	0	1	0	1
0x00007f3585db80eb	1	0	1	0	0	0	1
0x00007f3586088136	0	1	0	0	1	0	1
0x00007f3585db80ec	1	0	1	0	0	0	1
0x00007f3586088137	0	1	0	0	1	0	1
0x00007f3585db80ed	1	0	1	0	0	0	1
0x00007f3586088138	0	1	0	0	1	0	1
0x00007f3585db80ee	1	0	1	0	0	0	1
0x00007f3586088139	0	1	0	0	1	0	1
0x00007f3585db80ef	1	0	1	0	0	0	1
0x00007f358608813a	0	1	0	0	1	0	1
0x00007f3585db80f0	1	0	1	0	0	0	1
0x00007f358608813b	0	1	0	0	1	0	1
0x00007f3585db80f1	1	0	1	0	0	0	1
0x00007f358608813c	0	1	0	0	1	0	1
0x00007f3585db80f2	1	0	1	0	0	0	1
0x00007f358608813d	0	1	0	0	1	0	1
0x00007f3585db80f3	1	0	1	0	0	0	1
0x00007f358608813e	0	1	0	0	1	0	1
0x00007f3585db80f4	1	0	1	0	0	0	1
0x00007f358608813f	0	1	0	0	1	0	1
0x00007f3585db80f5	1	0	1	0	0	0	1
0x00007f3586088140	0	1	0	0	1	0	1
0x00007f3585db80f6	1	0	1	0	0	0	1
0x00007f3586088141	0	1	0	0	1	0	1
0x00007f3585db80f7	1	0	1	0	0	0	1
0x00007f3586088142	0	1	0	0	1	0	1
0x00007f3585db80f8	1	0	1	0	0	0	1
0x00007f3586088143	0	1	0	0	1	0	1
0x00007f3585db80f9	1	0	1	0	0	0	1
0x00007f3586088144	0	1	0	0	1	0	1
0x00007f3585db80fa	1	0	1	0	0	0	1
0x00007f3586088145	0	1	0	0	1	0	1
0x00007f3585db80fb	1	0	1	0	0	0	1
0x00007f3586088146	0	1	0	0	1	0	1
0x00007f3585db80fc	1	0	1	0	0	0	1
0x00007f3586088147	0	1	0	0	1	0	1
0x00007f3585db80fd	1	0	1	0	0	0	1
0x00007f3586088148	0	1	0	0	1	0	1
0x00007f3585db80fe	1	0	1	0	0	0	1
0x00007f3585db80ff	1	0	1	0	0	0	1
0x00007f3585db8100	1	0	1	0	0	0	1
0x00007f3585db8101	1	0	1	0	0	0	1
0x00007f3585db8102	1	0	1	0	0	0	1
0x00007f3585db8103	1	0	1	0	0	0	1
0x00007f3585db8104	1	0	1	0	0	0	1
0x00007f3585db8105	1	0	1	0	0	0	1
0x00007f3585db8106	1	0	1	0	0	0	1
0x00007f3585db8107	1	0	1	0	0	0	1
0x00007f3586088160	0	1	0	0	1	0	1
0x00007f3586088168	1	2	1	0	2	0	3
0x00007f3586088170	0	1	0	0	1	0	1
0x00007f3586088178	0	1	0	0	1	0	1
0x00007f3586088180	0	1	0	0	1	0	1
0x00007f3586088188	1	2	1	0	2	0	3
0x00007f3586088190	0	1	0	0	1	0	1
0x00007f3586088198	1	2	1	0	2	0	3
0x00007f35860881a0	0	1	0	0	1	0	1
0x00007f3585d88158	1	0	1	0	0	0	1
0x00007f35860881a8	1	2	1	0	2	0	3
0x00007f3585d8815c	42	0	42	0	0	0	42
0x00007f3585d8815d	1	0	1	0	0	0	1
0x00007f3585d8815e	1	0	1	0	0	0	1
0x00007f3585d88160	21	0	21	0	0	0	21
0x00007f35860881b0	2	1	2	0	1	0	3
0x00007f35860881b8	0	2	0	0	2	0	2
0x00007f35860881c0	0	1	0	0	1	0	1
0x00007f35860881d0	0	1	0	0	1	0	1
0x00007f3585db8189	1	0	1	0	0	0	1
0x00007f3585db818a	1	0	1	0	0	0	1
0x00007f3585db818b	1	0	1	0	0	0	1
0x00007f3585db818c	1	0	1	0	0	0	1
0x00007f3585db818d	1	0	1	0	0	0	1
0x00007f35860881d8	1	2	1	0	2	0	3
0x00007f3585db818e	1	0	1	0	0	0	1
0x00007f3585db818f	1	0	1	0	0	0	1
0x00007f3585db8190	1	0	1	0	0	0	1
0x00007f3585db8191	1	0	1	0	0	0	1
0x00007f3585db8192	1	0	1	0	0	0	1
0x00007f3585db8193	1	0	1	0	0	0	1
0x00007f3585db8194	1	0	1	0	0	0	1
0x00007f3585db8195	1	0	1	0	0	0	1
0x00007f35860881e0	0	1	0	0	1	0	1
0x00007f3585db8196	1	0	1	0	0	0	1
0x00007f3585db8197	1	0	1	0	0	0	1
0x00007f3585db8198	1	0	1	0	0	0	1
0x00007f3585db8199	1	0	1	0	0	0	1
0x00007f3585db819a	1	0	1	0	0	0	1
0x00007f3585db819b	1	0	1	0	0	0	1
0x00007f3585db819c	1	0	1	0	0	0	1
0x00007f3585db819d	1	0	1	0	0	0	1
0x00007f35860881e8	1	2	1	0	2	0	3
0x00007f3585db819e	1	0	1	0	0	0	1
0x00007f3585db819f	1	0	1	0	0	0	1
0x00007f3585db81a0	1	0	1	0	0	0	1
0x00007f3585db81a1	1	0	1	0	0	0	1
0x00007f3585db81a2	1	0	1	0	0	0	1
0x00007f3585db81a3	1	0	1	0	0	0	1
0x00007f3585db81a4	1	0	1	0	0	0	1
0x00007f3585d881a0	1	0	1	0	0	0	1
0x00007f3585db81a5	1	0	1	0	0	0	1
0x00007f35860881f0	0	1	0	0	1	0	1
0x00007f3585db81a6	1	0	1	0	0	0	1
0x00007f3585db81a7	1	0	1	0	0	0	1
0x00007f3585db81a8	1	0	1	0	0	0	1
0x00007f3585d881a4	6	0	6	0	0	0	6
0x00007f3585db81a9	1	0	1	0	0	0	1
0x00007f3585d881a5	1	0	1	0	0	0	1
0x00007f3585db81aa	1	0	1	0	0	0	1
0x00007f3585d881a6	1	0	1	0	0	0	1
0x00007f3585db81ab	1	0	1	0	0	0	1
0x00007f3585db81ac	1	0	1	0	0	0	1
0x00007f3585d881a8	3	0	3	0	0	0	3
0x00007f3585db81ad	1	0	1	0	0	0	1
0x00007f35860881f8	1	2	1	0	2	0	3
0x00007f3585db81ae	1	0	1	0	0	0	1
0x00007f3585db81af	1	0	1	0	0	0	1
0x00007f3585db81b0	1	0	1	0	0	0	1
0x00007f3585db81b1	1	0	1	0	0	0	1
0x00007f3585db81b2	1	0	1	0	0	0	1
0x00007f3585db81b3	1	0	1	0	0	0	1
0x00007f3585db81b4	1	0	1	0	0	0	1
0x00007f3585db81b5	1	0	1	0	0	0	1
0x00007f3586088200	4	1	4	0	1	0	5
0x00007f3585db81b6	1	0	1	0	0	0	1
0x00007f3585db81b7	1	0	1	0	0	0	1
0x00007f3585db81b8	1	0	1	0	0	0	1
0x00007f3585db81b9	1	0	1	0	0	0	1
0x00007f3585db81ba	1	0	1	0	0	0	1
0x00007f3585db81bb	1	0	1	0	0	0	1
0x00007f3585db81bc	1	0	1	0	0	0	1
0x00007f3585db81bd	1	0	1	0	0	0	1
0x00007f3585db81be	1	0	1	0	0	0	1
0x00007f3585db81bf	1	0	1	0	0	0	1
0x00007f3585db81c0	1	0	1	0	0	0	1
0x00007f3585db81c1	1	0	1	0	0	0	1
0x00007f3585db81c2	1	0	1	0	0	0	1
0x00007f3585db81c3	1	0	1	0	0	0	1
0x00007f3585db81c4	1	0	1	0	0	0	1
0x00007f3585db81c5	1	0	1	0	0	0	1
0x00007f3586088210	0	1	0	0	1	0	1
0x00007f3585db81c6	1	0	1	0	0	0	1
0x00007f3585db81c7	1	0	1	0	0	0	1
0x00007f3585db81c8	1	0	1	0	0	0	1
0x00007f3585db81c9	1	0	1	0	0	0	1
0x00007f3585db81ca	1	0	1	0	0	0	1
0x00007f3585db81cb	1	0	1	0	0	0	1
0x00007f3585db81cc	1	0	1	0	0	0	1
0x00007f3585db81cd	1	0	1	0	0	0	1
0x00007f3586088218	1	2	1	0	2	0	3
0x00007f3585db81ce	1	0	1	0	0	0	1
0x00007f3585db81cf	1	0	1	0	0	0	1
0x00007f3585db81d0	1	0	1	0	0	0	1
0x00007f3585db81d1	1	0	1	0	0	0	1
0x00007f3585db81d2	1	0	1	0	0	0	1
0x00007f3585db81d3	1	0	1	0	0	0	1
0x00007f3585db81d4	1	0	1	0	0	0	1
0x00007f3585d881d0	1	0	1	0	0	0	1
0x00007f3585db81d5	1	0	1	0	0	0	1
0x00007f3586088220	4	1	4	0	1	0	5
0x00007f3585db81d6	1	0	1	0	0	0	1
0x00007f3585db81d7	1	0	1	0	0	0	1
0x00007f3585db81d8	1	0	1	0	0	0	1
0x00007f3585d881d4	4	0	4	0	0	0	4
0x00007f3585db81d9	1	0	1	0	0	0	1
0x00007f3585d881d5	1	0	1	0	0	0	1
0x00007f3585db81da	1	0	1	0	0	0	1
0x00007f3585d881d6	1	0	1	0	0	0	1
0x00007f3585db81db	1	0	1	0	0	0	1
0x00007f3585db81dc	1	0	1	0	0	0	1
0x00007f3585d881d8	2	0	2	0	0	0	2
0x00007f3585db81dd	1	0	1	0	0	0	1
0x00007f3585db81de	1	0	1	0	0	0	1
0x00007f3585db81df	1	0	1	0	0	0	1
0x00007f3585db81e0	1	0	1	0	0	0	1
0x00007f3585db81e1	1	0	1	0	0	0	1
0x00007f3585db81e2	1	0	1	0	0	0	1
0x00007f3585db81e3	1	0	1	0	0	0	1
0x00007f3585db81e4	1	0	1	0	0	0	1
0x00007f3585db81e5	1	0	1	0	0	0	1
0x00007f3586088230	0	1	0	0	1	0	1
0x00007f3585db81e6	1	0	1	0	0	0	1
0x00007f3585db81e7	1	0	1	0	0	0	1
0x00007f3585db81e8	1	0	1	0	0	0	1
0x00007f3585db81e9	1	0	1	0	0	0	1
0x00007f3585db81ea	1	0	1	0	0	0	1
0x00007f3585db81eb	1	0	1	0	0	0	1
0x00007f3585db81ec	1	0	1	0	0	0	1
0x00007f3585db81ed	1	0	1	0	0	0	1
0x00007f3586088238	1	2	1	0	2	0	3
0x00007f3585db81ee	1	0	1	0	0	0	1
0x00007f3585db81ef	1	0	1	0	0	0	1
0x00007f3585db81f0	1	0	1	0	0	0	1
0x00007f3585db81f1	1	0	1	0	0	0	1
0x00007f3585db81f2	1	0	1	0	0	0	1
0x00007f3585db81f3	1	0	1	0	0	0	1
0x00007f3585db81f4	1	0	1	0	0	0	1
0x00007f3585db81f5	1	0	1	0	0	0	1
0x00007f3586088240	0	1	0	0	1	0	1
0x00007f3585db81f6	1	0	1	0	0	0	1
0x00007f3585db81f7	1	0	1	0	0	0	1
0x00007f3585db81f8	1	0	1	0	0	0	1
0x00007f3585db81f9	1	0	1	0	0	0	1
0x00007f3585db81fa	1	0	1	0	0	0	1
0x00007f3585db81fb	1	0	1	0	0	0	1
0x00007f3585db81fc	1	0	1	0	0	0	1
0x00007f3585db81fd	1	0	1	0	0	0	1
0x00007f3585db81fe	1	0	1	0	0	0	1
0x00007f3585db81ff	1	0	1	0	0	0	1
0x00007f3585db8200	1	0	1	0	0	0	1
0x00007f3585db8201	1	0	1	0	0	0	1
0x00007f3585db8202	1	0	1	0	0	0	1
0x00007f3585db8203	1	0	1	0	0	0	1
0x00007f3585db8204	1	0	1	0	0	0	1
0x00007f3585db8205	1	0	1	0	0	0	1
0x00007f3586088250	16	1	16	0	1	0	17
0x00007f3585db8206	1	0	1	0	0	0	1
0x00007f3585db8207	1	0	1	0	0	0	1
0x00007f3585db8208	1	0	1	0	0	0	1
0x00007f3585db8209	1	0	1	0	0	0	1
0x00007f3585db820a	1	0	1	0	0	0	1
0x00007f3585db820b	1	0	1	0	0	0	1
0x00007f3585db820c	1	0	1	0	0	0	1
0x00007f3585db820d	1	0	1	0	0	0	1
0x00007f3586088258	1	2	1	0	2	0	3
0x00007f3585db820e	1	0	1	0	0	0	1
0x00007f3585db820f	1	0	1	0	0	0	1
0x00007f3585db8210	1	0	1	0	0	0	1
0x00007f3585db8211	1	0	1	0	0	0	1
0x00007f3585db8212	1	0	1	0	0	0	1
0x00007f3585db8213	1	0	1	0	0	0	1
0x00007f3585db8214	1	0	1	0	0	0	1
0x00007f3585db8215	1	0	1	0	0	0	1
0x00007f3586088260	16	1	16	0	1	0	17
0x00007f3585db8216	1	0	1	0	0	0	1
0x00007f3585db8217	1	0	1	0	0	0	1
0x00007f3585db8218	1	0	1	0	0	0	1
0x00007f3585db8219	1	0	1	0	0	0	1
0x00007f3585db821a	1	0	1	0	0	0	1
0x00007f3585db821b	1	0	1	0	0	0	1
0x00007f3585db821c	1	0	1	0	0	0	1
0x00007f3585db821d	1	0	1	0	0	0	1
0x00007f3586088268	1	2	1	0	2	0	3
0x00007f3585db821e	1	0	1	0	0	0	1
0x00007f3585db821f	1	0	1	0	0	0	1
0x00007f3585db8220	1	0	1	0	0	0	1
0x00007f3585db8221	1	0	1	0	0	0	1
0x00007f3585db8222	1	0	1	0	0	0	1
0x00007f3585db8223	1	0	1	0	0	0	1
0x00007f3585db8224	1	0	1	0	0	0	1
0x00007f3585db8225	1	0	1	0	0	0	1
0x00007f3586088270	0	1	0	0	1	0	1
0x00007f3585db8226	1	0	1	0	0	0	1
0x00007f3585db8227	1	0	1	0	0	0	1
0x00007f3585db8228	1	0	1	0	0	0	1
0x00007f3585db8229	1	0	1	0	0	0	1
0x00007f3585db822a	1	0	1	0	0	0	1
0x00007f3585db822b	1	0	1	0	0	0	1
0x00007f3585db822c	1	0	1	0	0	0	1
0x00007f3585db822d	1	0	1	0	0	0	1
0x00007f3586088278	1	2	1	0	2	0	3
0x00007f3585db822e	1	0	1	0	0	0	1
0x00007f3585db822f	1	0	1	0	0	0	1
0x00007f3585db8230	1	0	1	0	0	0	1
0x00007f3585db8231	1	0	1	0	0	0	1
0x00007f3585db8232	1	0	1	0	0	0	1
0x00007f3585db8233	1	0	1	0	0	0	1
0x00007f3585db8234	1	0	1	0	0	0	1
0x00007f3585d88230	1	0	1	0	0	0	1
0x00007f3585db8235	1	0	1	0	0	0	1
0x00007f3586088280	2	1	2	0	1	0	3
0x00007f3585db8236	1	0	1	0	0	0	1
0x00007f3585db8237	1	0	1	0	0	0	1
0x00007f3585db8238	1	0	1	0	0	0	1
0x00007f3585d88234	4	0	4	0	0	0	4
0x00007f3585db8239	1	0	1	0	0	0	1
0x00007f3585d88235	1	0	1	0	0	0	1
0x00007f3585db823a	1	0	1	0	0	0	1
0x00007f3585d88236	1	0	1	0	0	0	1
0x00007f3585db823b	1	0	1	0	0	0	1
0x00007f3585db823c	1	0	1	0	0	0	1
0x00007f3585d88238	2	0	2	0	0	0	2
0x00007f3585db823d	1	0	1	0	0	0	1
0x00007f3585db823e	1	0	1	0	0	0	1
0x00007f3585db823f	1	0	1	0	0	0	1
0x00007f3585db8240	1	0	1	0	0	0	1
0x00007f3585db8241	1	0	1	0	0	0	1
0x00007f3585db8242	1	0	1	0	0	0	1
0x00007f3585db8243	1	0	1	0	0	0	1
0x00007f3585db8244	1	0	1	0	0	0	1
0x00007f3585db8245	1	0	1	0	0	0	1
0x00007f3586088290	0	1	0	0	1	0	1
0x00007f3585db8246	1	0	1	0	0	0	1
0x00007f3585db8247	1	0	1	0	0	0	1
0x00007f3585db8248	1	0	1	0	0	0	1
0x00007f3585db8249	1	0	1	0	0	0	1
0x00007f3585db824a	1	0	1	0	0	0	1
0x00007f3585db824b	1	0	1	0	0	0	1
0x00007f3585db824c	1	0	1	0	0	0	1
0x00007f3585db824d	1	0	1	0	0	0	1
0x00007f3586088298	1	2	1	0	2	0	3
0x00007f3585db824e	1	0	1	0	0	0	1
0x00007f3585db824f	1	0	1	0	0	0	1
0x00007f3585db8250	1	0	1	0	0	0	1
0x00007f3585db8251	1	0	1	0	0	0	1
0x00007f3585db8252	1	0	1	0	0	0	1
0x00007f3585db8253	1	0	1	0	0	0	1
0x00007f3585db8254	1	0	1	0	0	0	1
